Timestamp,Makine_Calisma,Insan_Toplam_Calisma,Tespit_Edilen_Insan_Sayisi,Insan_Kirma,Insan_Tasima,Insan_Kirma_Tespit,Insan_Tasima_Tespit,108_Durumu,106_Durumu,Insan_Durumu
16734,True,False,1.0,False,False,True,False,0,-1,0
16735,True,False,1.0,False,False,True,False,0,-1,0
16736,True,False,1.0,False,False,True,False,0,-1,0
16737,True,False,1.0,False,False,True,False,0,-1,0
16738,True,False,0.0,False,False,False,False,-1,-1,-1
16739,True,False,0.0,False,False,False,False,-1,-1,-1
16740,True,False,1.0,False,False,False,True,-1,1,-1
16741,True,False,0.0,False,False,False,False,-1,-1,-1
16742,True,False,0.0,False,False,False,True,-1,1,-1
16743,True,False,0.0,False,False,False,True,-1,1,-1
16744,True,False,0.0,False,False,False,True,-1,1,-1
16745,True,False,1.0,False,False,False,True,-1,1,-1
16746,True,False,1.0,False,False,False,True,-1,1,-1
16747,True,False,1.0,False,False,False,True,-1,1,-1
16748,True,False,1.0,False,False,False,True,-1,1,-1
16749,True,False,0.0,False,False,False,True,-1,1,-1
16750,True,False,0.0,False,False,False,True,-1,1,-1
16751,True,False,0.0,False,False,False,True,-1,1,-1
16752,True,False,0.0,False,False,False,True,-1,1,-1
16753,True,False,0.0,False,False,False,True,-1,1,-1
16754,True,False,0.0,False,False,False,True,-1,1,-1
16755,True,False,0.0,False,False,False,True,-1,1,-1
16756,True,False,0.0,False,False,False,True,-1,1,-1
16757,True,False,0.0,False,False,False,True,-1,1,-1
16758,True,False,0.0,False,False,False,True,-1,1,-1
16759,True,False,0.0,False,False,False,True,-1,1,-1
16760,True,False,0.0,False,False,False,True,-1,1,-1
16761,True,False,0.0,False,False,False,True,-1,1,-1
16762,True,False,0.0,False,False,False,True,-1,1,-1
16763,True,False,0.0,False,False,False,True,-1,1,-1
16764,True,False,1.0,False,False,True,True,0,1,0
16765,True,False,1.0,False,False,True,True,0,1,0
16766,True,False,2.0,False,False,True,True,0,1,0
16767,True,False,2.0,False,False,True,True,0,1,0
16768,True,False,2.0,False,False,True,True,0,1,0
16769,True,False,1.0,False,False,True,True,0,1,0
16770,True,False,1.0,False,False,True,True,0,1,0
16771,True,False,0.0,False,False,True,True,0,1,0
16772,True,False,0.0,False,False,True,True,0,1,0
16773,True,False,0.0,False,False,True,True,0,1,0
16774,True,False,0.0,False,False,True,True,0,1,0
16775,True,False,0.0,False,False,True,True,0,1,0
16776,True,False,1.0,False,False,True,True,0,1,0
16777,True,False,0.0,False,False,True,False,0,-1,0
16778,True,False,0.0,False,False,True,False,0,-1,0
16779,True,False,0.0,False,False,True,False,0,-1,0
16780,True,False,0.0,False,False,True,False,0,-1,0
16781,True,False,0.0,False,False,True,False,0,-1,0
16782,True,False,0.0,False,False,True,False,0,-1,0
16783,True,False,1.0,False,False,True,False,0,-1,0
16784,True,False,0.0,False,False,True,False,0,-1,0
16785,True,False,0.0,False,False,True,False,0,-1,0
16786,True,False,0.0,False,False,True,False,0,-1,0
16787,True,False,0.0,False,False,True,False,0,-1,0
16788,True,False,0.0,False,False,True,False,0,-1,0
16789,True,False,0.0,False,False,True,False,0,-1,0
16790,True,False,0.0,False,False,True,False,0,-1,0
16791,True,False,1.0,False,False,True,False,0,-1,0
16792,True,False,0.0,False,False,True,False,0,-1,0
16793,True,False,0.0,False,False,True,False,0,-1,0
16794,True,False,0.0,False,False,True,False,0,-1,0
16795,True,False,0.0,False,False,True,False,0,-1,0
16796,True,False,0.0,False,False,True,False,0,-1,0
16797,True,False,0.0,False,False,True,False,0,-1,0
16798,True,False,0.0,False,False,True,False,0,-1,0
16799,True,False,0.0,False,False,True,False,0,-1,0
16800,True,False,0.0,False,False,True,False,0,-1,0
16801,True,False,0.0,False,False,True,False,0,-1,0
16802,True,False,0.0,False,False,True,False,0,-1,0
16803,True,False,0.0,False,False,True,False,0,-1,0
16804,True,False,0.0,False,False,True,False,0,-1,0
16805,True,False,0.0,False,False,True,False,0,-1,0
16806,True,False,0.0,False,False,True,False,0,-1,0
16807,True,False,1.0,False,False,True,False,0,-1,0
16808,True,False,1.0,False,False,True,False,0,-1,0
16809,True,False,1.0,False,False,True,False,0,-1,0
16810,True,False,1.0,False,False,True,False,0,-1,0
16811,True,False,0.0,False,False,False,False,-1,-1,-1
16812,True,False,0.0,False,False,False,False,-1,-1,-1
16813,True,False,0.0,False,False,False,False,-1,-1,-1
16814,True,False,0.0,False,False,False,False,-1,-1,-1
16815,True,False,0.0,False,False,False,False,-1,-1,-1
16816,True,False,0.0,False,False,False,False,-1,-1,-1
16817,True,False,0.0,False,False,False,False,-1,-1,-1
16818,True,False,0.0,False,False,False,False,-1,-1,-1
16819,True,False,1.0,False,False,False,True,-1,1,-1
16820,True,False,1.0,False,False,False,True,-1,1,-1
16821,True,False,2.0,False,False,False,True,-1,1,-1
16822,True,False,1.0,False,False,False,True,-1,1,-1
16823,True,False,1.0,False,False,False,True,-1,1,-1
16824,True,False,1.0,False,False,False,True,-1,1,-1
16825,True,False,0.0,False,False,False,True,-1,1,-1
16826,True,False,0.0,False,False,False,True,-1,1,-1
16827,True,False,0.0,False,False,False,True,-1,1,-1
16828,True,False,0.0,False,False,False,True,-1,1,-1
16829,True,False,0.0,False,False,False,True,-1,1,-1
16830,True,False,0.0,False,False,False,True,-1,1,-1
16831,True,False,0.0,False,False,False,True,-1,1,-1
16832,True,False,0.0,False,False,False,True,-1,1,-1
16833,True,False,0.0,False,False,False,True,-1,1,-1
16834,True,False,0.0,False,False,False,True,-1,1,-1
16835,True,False,2.0,False,False,False,True,-1,1,-1
16836,True,False,1.0,False,False,False,True,-1,1,-1
16837,True,False,1.0,False,False,False,True,-1,1,-1
16838,True,False,0.0,False,False,False,False,-1,-1,-1
16839,True,False,0.0,False,False,False,False,-1,-1,-1
16840,True,False,0.0,False,False,False,False,-1,-1,-1
16841,True,False,0.0,False,False,False,False,-1,-1,-1
16842,True,False,0.0,False,False,False,False,-1,-1,-1
16843,True,False,0.0,False,False,False,False,-1,-1,-1
16844,True,False,0.0,False,False,False,False,-1,-1,-1
16845,True,False,0.0,False,False,False,False,-1,-1,-1
16846,True,False,0.0,False,False,False,False,-1,-1,-1
16847,True,False,0.0,False,False,False,False,-1,-1,-1
16848,True,False,0.0,False,False,False,False,-1,-1,-1
16849,True,False,0.0,False,False,False,False,-1,-1,-1
16850,True,False,0.0,False,False,False,False,-1,-1,-1
16851,True,False,0.0,False,False,False,False,-1,-1,-1
16852,True,False,0.0,False,False,False,False,-1,-1,-1
16853,True,False,0.0,False,False,False,False,-1,-1,-1
16854,True,False,0.0,False,False,False,False,-1,-1,-1
16855,True,False,0.0,False,False,False,False,-1,-1,-1
16856,True,False,0.0,False,False,False,False,-1,-1,-1
16857,True,False,0.0,False,False,False,False,-1,-1,-1
16858,True,False,0.0,False,False,False,False,-1,-1,-1
16859,True,False,0.0,False,False,False,False,-1,-1,-1
16860,True,False,0.0,False,False,False,False,-1,-1,-1
16861,True,False,0.0,False,False,False,False,-1,-1,-1
16862,True,False,1.0,False,False,False,True,-1,1,-1
16863,True,False,1.0,False,False,False,True,-1,1,-1
16864,True,False,1.0,False,False,False,True,-1,1,-1
16865,True,False,0.0,False,False,False,True,-1,1,-1
16866,True,False,0.0,False,False,False,True,-1,1,-1
16867,True,False,0.0,False,False,False,True,-1,1,-1
16868,True,False,0.0,False,False,False,True,-1,1,-1
16869,True,False,0.0,False,False,False,True,-1,1,-1
16870,True,False,0.0,False,False,False,True,-1,1,-1
16871,True,False,0.0,False,False,False,True,-1,1,-1
16872,True,False,0.0,False,False,False,True,-1,1,-1
16873,True,False,0.0,False,False,False,True,-1,1,-1
16874,True,False,0.0,False,False,False,True,-1,1,-1
16875,True,False,0.0,False,False,False,True,-1,1,-1
16876,True,False,0.0,False,False,False,True,-1,1,-1
16877,True,False,0.0,False,False,False,True,-1,1,-1
16878,True,False,0.0,False,False,False,True,-1,1,-1
16879,True,False,0.0,False,False,False,True,-1,1,-1
16880,True,False,0.0,False,False,False,True,-1,1,-1
16881,True,False,0.0,False,False,False,True,-1,1,-1
16882,True,False,0.0,False,False,False,True,-1,1,-1
16883,True,False,0.0,False,False,False,True,-1,1,-1
16884,True,False,0.0,False,False,False,True,-1,1,-1
16885,True,False,0.0,False,False,False,True,-1,1,-1
16886,True,False,1.0,False,False,False,True,-1,1,-1
16887,True,False,1.0,False,False,False,True,-1,1,-1
16888,True,False,1.0,False,False,False,True,-1,1,-1
16889,True,False,1.0,False,False,False,True,-1,1,-1
16890,True,False,1.0,False,False,False,True,-1,1,-1
16891,True,False,0.0,False,False,False,True,-1,1,-1
16892,True,False,2.0,False,False,False,True,-1,1,-1
16893,True,False,0.0,False,False,False,True,-1,1,-1
