Timestamp,Makine_Calisma,Insan_Toplam_Calisma,Tespit_Edilen_Insan_Sayisi,Insan_Kirma,Insan_Tasima,Insan_Kirma_Tespit,Insan_Tasima_Tespit,108_Durumu,106_Durumu,Insan_Durumu
12474,True,False,1.0,False,False,True,False,0,-1,0
12475,True,False,1.0,False,False,True,False,0,-1,0
12476,True,False,1.0,False,False,True,False,0,-1,0
12477,True,False,1.0,False,False,True,False,0,-1,0
12478,True,False,1.0,False,False,True,False,0,-1,0
12479,True,False,1.0,False,False,True,False,0,-1,0
12480,True,False,1.0,False,False,True,False,0,-1,0
12481,True,False,1.0,False,False,True,False,0,-1,0
12482,True,False,1.0,False,False,True,False,0,-1,0
12483,True,False,1.0,False,False,True,False,0,-1,0
12484,True,False,1.0,False,False,True,False,0,-1,0
12485,True,False,1.0,False,False,True,False,0,-1,0
12486,True,False,1.0,False,False,True,False,0,-1,0
12487,True,False,1.0,False,False,True,False,0,-1,0
12488,True,False,1.0,False,False,True,False,0,-1,0
12489,True,False,1.0,False,False,True,False,0,-1,0
12490,True,False,2.0,False,False,True,True,0,1,0
12491,True,False,1.0,False,False,True,False,0,-1,0
12492,True,False,1.0,False,False,True,True,0,1,0
12493,True,False,1.0,False,False,True,True,0,1,0
12494,True,False,1.0,False,False,True,True,0,1,0
12495,True,False,1.0,False,False,True,True,0,1,0
12496,True,False,1.0,False,False,True,True,0,1,0
12497,True,False,1.0,False,False,True,True,0,1,0
12498,True,False,1.0,False,False,True,True,0,1,0
12499,True,False,1.0,False,False,True,True,0,1,0
12500,True,False,3.0,False,False,True,True,0,1,0
12501,True,False,2.0,False,False,True,True,0,1,0
12502,True,False,2.0,False,False,True,True,0,1,0
12503,True,False,3.0,False,False,True,True,0,1,0
12504,True,False,2.0,False,False,True,True,0,1,0
12505,True,False,2.0,False,False,True,True,0,1,0
12506,True,False,2.0,False,False,True,True,0,1,0
12507,True,False,1.0,False,False,True,True,0,1,0
12508,True,False,2.0,False,False,True,True,0,1,0
12509,True,False,1.0,False,False,True,True,0,1,0
12510,True,False,1.0,False,False,True,True,0,1,0
12511,True,False,1.0,False,False,True,True,0,1,0
12512,True,False,1.0,False,False,True,True,0,1,0
12513,True,False,1.0,False,False,True,True,0,1,0
12514,True,False,1.0,False,False,True,True,0,1,0
12515,True,False,1.0,False,False,True,True,0,1,0
12516,True,False,1.0,False,False,True,True,0,1,0
12517,True,False,1.0,False,False,True,True,0,1,0
12518,True,False,1.0,False,False,True,True,0,1,0
12519,True,False,1.0,False,False,True,True,0,1,0
12520,True,False,2.0,False,False,True,True,0,1,0
12521,True,False,3.0,False,False,True,True,0,1,0
12522,True,False,2.0,False,False,True,True,0,1,0
12523,True,False,2.0,False,False,True,True,0,1,0
12524,True,False,3.0,False,False,True,True,0,1,0
12525,True,False,3.0,False,False,True,True,0,1,0
12526,True,False,2.0,False,False,True,True,0,1,0
12527,True,False,6.0,False,False,True,True,0,1,0
12528,True,False,2.0,False,False,True,True,0,1,0
12529,True,False,2.0,False,False,True,True,0,1,0
12530,True,False,3.0,False,False,True,True,0,1,0
12531,True,False,3.0,False,False,True,True,0,1,0
12532,True,False,3.0,False,False,True,True,0,1,0
12533,True,True,2.0,True,False,True,True,1,1,2
12534,True,False,2.0,False,False,True,True,0,1,0
12535,True,True,5.0,True,False,True,True,1,1,2
12536,True,True,3.0,True,False,True,True,1,1,2
12537,True,True,3.0,True,False,True,True,1,1,2
12538,True,True,3.0,True,False,True,True,1,1,2
12539,True,True,3.0,True,False,True,True,1,1,2
12540,True,True,3.0,True,False,True,True,1,1,2
12541,True,True,3.0,True,False,True,True,1,1,2
12542,True,True,3.0,True,False,True,True,1,1,2
12543,True,True,3.0,True,False,True,True,1,1,2
12544,True,True,2.0,True,False,True,True,1,1,2
12545,True,True,2.0,True,False,True,True,1,1,2
12546,True,True,3.0,True,False,True,True,1,1,2
12547,True,True,2.0,True,False,True,True,1,1,2
12548,True,True,2.0,True,False,True,True,1,1,2
12549,True,True,2.0,True,False,True,True,1,1,2
12550,True,True,2.0,True,False,True,True,1,1,2
12551,True,True,2.0,True,False,True,True,1,1,2
12552,True,True,2.0,True,False,True,True,1,1,2
12553,True,True,1.0,True,False,True,False,1,-1,1
12554,True,True,1.0,True,False,True,False,1,-1,1
12555,True,True,1.0,True,False,True,False,1,-1,1
12556,True,True,1.0,True,False,True,False,1,-1,1
12557,True,True,1.0,True,False,True,False,1,-1,1
12558,True,True,1.0,True,False,True,False,1,-1,1
12559,True,True,1.0,True,False,True,False,1,-1,1
12560,True,True,1.0,True,False,True,False,1,-1,1
12561,True,True,1.0,True,False,True,False,1,-1,1
12562,True,True,1.0,True,False,True,False,1,-1,1
12563,True,True,1.0,True,False,True,False,1,-1,1
12564,True,True,1.0,True,False,True,False,1,-1,1
12565,True,True,1.0,True,False,True,False,1,-1,1
12566,True,True,1.0,True,False,True,False,1,-1,1
12567,True,True,1.0,True,False,True,False,1,-1,1
12568,True,True,1.0,True,False,True,False,1,-1,1
12569,True,True,1.0,True,False,True,False,1,-1,1
12570,True,True,1.0,True,False,True,False,1,-1,1
12571,True,True,1.0,True,False,True,False,1,-1,1
12572,True,True,1.0,True,False,True,False,1,-1,1
12573,True,True,1.0,True,False,True,False,1,-1,1
12574,True,True,1.0,True,False,True,False,1,-1,1
12575,True,True,1.0,True,False,True,False,1,-1,1
12576,True,True,2.0,True,False,True,True,1,1,2
12577,True,True,2.0,True,False,True,True,1,1,2
12578,True,True,2.0,True,False,True,True,1,1,2
12579,True,True,1.0,True,False,True,True,1,1,2
12580,True,True,1.0,True,False,True,True,1,1,2
12581,True,True,1.0,True,False,True,True,1,1,2
12582,True,True,1.0,True,False,True,True,1,1,2
12583,True,True,1.0,True,False,True,True,1,1,2
12584,True,False,3.0,False,False,True,True,0,1,0
12585,True,False,3.0,False,False,True,True,0,1,0
12586,True,False,2.0,False,False,True,True,0,1,0
12587,True,False,2.0,False,False,True,True,0,1,0
12588,True,False,2.0,False,False,True,True,0,1,0
12589,True,False,2.0,False,False,True,True,0,1,0
12590,True,False,2.0,False,False,True,True,0,1,0
12591,True,False,3.0,False,False,True,True,0,1,0
12592,True,False,1.0,False,False,True,True,0,1,0
12593,True,False,1.0,False,False,True,True,0,1,0
12594,True,False,2.0,False,False,True,True,0,1,0
12595,True,False,1.0,False,False,True,True,0,1,0
12596,True,False,1.0,False,False,True,True,0,1,0
12597,True,False,1.0,False,False,True,True,0,1,0
12598,True,False,1.0,False,False,True,True,0,1,0
12599,True,False,1.0,False,False,True,True,0,1,0
12600,True,False,1.0,False,False,True,True,0,1,0
12601,True,False,1.0,False,False,True,True,0,1,0
12602,True,False,1.0,False,False,True,True,0,1,0
12603,True,False,1.0,False,False,True,True,0,1,0
12604,True,False,0.0,False,False,True,True,0,1,0
12605,True,False,0.0,False,False,True,True,0,1,0
12606,True,False,1.0,False,False,True,True,0,1,0
12607,True,False,0.0,False,False,True,True,0,1,0
12608,True,False,0.0,False,False,True,True,0,1,0
12609,True,False,1.0,False,False,True,True,0,1,0
12610,True,False,1.0,False,False,True,True,0,1,0
12611,True,False,1.0,False,False,True,True,0,1,0
12612,True,False,2.0,False,False,True,True,0,1,0
12613,True,False,3.0,False,False,True,True,0,1,0
12614,True,False,0.0,False,False,True,True,0,1,0
12615,True,False,0.0,False,False,True,True,0,1,0
12616,True,False,2.0,False,False,True,True,0,1,0
12617,True,False,2.0,False,False,True,True,0,1,0
12618,True,False,2.0,False,False,True,True,0,1,0
12619,True,True,2.0,True,False,True,True,1,1,2
12620,True,True,2.0,True,False,True,True,1,1,2
12621,True,True,3.0,True,False,True,True,1,1,2
12622,True,True,3.0,True,False,True,True,1,1,2
12623,True,True,3.0,True,False,True,True,1,1,2
12624,True,True,2.0,True,False,True,True,1,1,2
12625,True,True,4.0,True,False,True,True,1,1,2
12626,True,True,3.0,True,False,True,True,1,1,2
12627,True,True,2.0,True,False,True,True,1,1,2
12628,True,True,2.0,True,False,True,True,1,1,2
12629,True,True,2.0,True,False,True,True,1,1,2
12630,True,True,5.0,True,False,True,True,1,1,2
12631,True,True,2.0,True,False,True,True,1,1,2
12632,True,True,3.0,True,False,True,True,1,1,2
12633,True,True,3.0,True,False,True,True,1,1,2
12634,True,True,3.0,True,False,True,True,1,1,2
12635,True,True,2.0,True,False,True,True,1,1,2
12636,True,True,3.0,True,False,True,True,1,1,2
12637,True,True,3.0,True,False,True,True,1,1,2
12638,True,True,3.0,True,False,True,True,1,1,2
12639,True,True,3.0,True,False,True,True,1,1,2
12640,True,True,2.0,True,False,True,True,1,1,2
12641,True,True,3.0,True,False,True,True,1,1,2
12642,True,True,3.0,True,False,True,True,1,1,2
12643,True,True,3.0,True,False,True,True,1,1,2
12644,True,True,2.0,True,False,True,True,1,1,2
12645,True,True,2.0,True,True,True,True,1,1,2
12646,True,True,2.0,True,True,True,True,1,1,2
12647,True,True,3.0,True,True,True,True,1,1,2
12648,True,True,3.0,True,True,True,True,1,1,2
12649,True,True,3.0,True,True,True,True,1,1,2
12650,True,True,3.0,True,True,True,True,1,1,2
12651,True,True,2.0,True,True,True,True,1,1,2
12652,True,True,2.0,True,True,True,True,1,1,2
12653,True,True,2.0,True,True,True,True,1,1,2
12654,True,True,2.0,True,True,True,True,1,1,2
12655,True,True,2.0,True,True,True,True,1,1,2
12656,True,True,2.0,True,True,True,True,1,1,2
12657,True,True,2.0,True,True,True,True,1,1,2
12658,True,True,2.0,True,True,True,True,1,1,2
12659,True,True,2.0,True,True,True,True,1,1,2
12660,True,True,2.0,True,True,True,True,1,1,2
12661,True,True,1.0,True,True,True,True,1,1,2
12662,True,True,2.0,True,True,True,True,1,1,2
12663,True,True,2.0,True,True,True,True,1,1,2
12664,True,True,2.0,True,True,True,True,1,1,2
12665,True,True,2.0,True,True,True,True,1,1,2
12666,True,True,2.0,True,True,True,True,1,1,2
12667,True,True,2.0,True,False,True,True,1,1,2
12668,True,True,2.0,True,False,True,True,1,1,2
12669,True,True,2.0,True,False,True,True,1,1,2
12670,True,True,2.0,True,False,True,True,1,1,2
12671,True,True,2.0,True,False,True,True,1,1,2
12672,True,True,2.0,True,False,True,True,1,1,2
12673,True,True,2.0,True,False,True,True,1,1,2
12674,True,True,2.0,True,False,True,True,1,1,2
12675,True,True,2.0,True,False,True,True,1,1,2
12676,True,True,2.0,True,False,True,True,1,1,2
12677,True,True,2.0,True,False,True,True,1,1,2
12678,True,True,2.0,True,False,True,True,1,1,2
12679,True,True,3.0,True,False,True,True,1,1,2
12680,True,True,2.0,True,False,True,True,1,1,2
12681,True,True,2.0,True,False,True,True,1,1,2
12682,True,True,2.0,True,False,True,True,1,1,2
12683,True,True,2.0,True,False,True,True,1,1,2
12684,True,True,2.0,True,False,True,True,1,1,2
12685,True,True,2.0,True,False,True,True,1,1,2
12686,True,True,2.0,True,False,True,True,1,1,2
12687,True,True,3.0,True,False,True,True,1,1,2
12688,True,True,3.0,True,False,True,True,1,1,2
12689,True,True,3.0,True,False,True,True,1,1,2
12690,True,True,3.0,True,False,True,True,1,1,2
12691,True,True,2.0,True,False,True,True,1,1,2
12692,True,True,2.0,True,False,True,True,1,1,2
12693,True,True,2.0,True,False,True,True,1,1,2
12694,True,True,3.0,True,False,True,True,1,1,2
12695,True,True,5.0,True,False,True,True,1,1,2
12696,True,True,4.0,True,False,True,True,1,1,2
12697,True,True,5.0,True,False,True,True,1,1,2
12698,True,True,3.0,True,False,True,True,1,1,2
12699,True,True,3.0,True,False,True,True,1,1,2
12700,True,True,4.0,True,False,True,True,1,1,2
12701,True,True,2.0,True,False,True,True,1,1,2
12702,True,True,4.0,True,False,True,True,1,1,2
12703,True,True,2.0,True,False,True,True,1,1,2
12704,True,True,2.0,True,False,True,True,1,1,2
12705,True,True,2.0,True,False,True,True,1,1,2
12706,True,True,2.0,True,False,True,True,1,1,2
12707,True,True,2.0,True,False,True,True,1,1,2
12708,True,True,2.0,True,False,True,True,1,1,2
12709,True,True,2.0,True,False,True,True,1,1,2
12710,True,True,2.0,True,False,True,True,1,1,2
12711,True,True,3.0,True,False,True,True,1,1,2
12712,True,True,2.0,True,False,True,True,1,1,2
12713,True,True,3.0,True,False,True,True,1,1,2
12714,False,True,2.0,True,False,True,True,1,1,2
